sku,offer_id,family,title,product_url,quality_score,quality_max,missing_fields
"DGBL1212W","shopify_ZZ_15061666234736_53472976798064","boxes","12x12"" White Fibreboard Deluxe Gift Box Lids - Premium Strength, Case of 50","https://packrift.com/products/12x12-white-fibreboard-deluxe-gift-box-lids-premium-strength-case-of-50","10","10",""
"DGBL1414W","shopify_ZZ_15061666267504_53472976830832","boxes","14x14"" White Fibreboard Deluxe Gift Box Lids - Premium Strength, Case of 50","https://packrift.com/products/14x14-white-fibreboard-deluxe-gift-box-lids-premium-strength-case-of-50","10","10",""
"DGBL66W","shopify_ZZ_15061666136432_53472976699760","boxes","6x6"" White Fibreboard Gift Box Lids - Deluxe High-Gloss Finish, Case of 50","https://packrift.com/products/6x6-white-fibreboard-gift-box-lids-deluxe-high-gloss-finish-case-of-50","10","10",""
"DK3M1101PK","shopify_ZZ_15061042889072_53435717419376","tape","1"" x 4.9 yds Clear 3M Dual Lock MP3560 Fasteners - Heavy Duty Reclosable, Mini Pack","https://packrift.com/products/1-x-4-9-yds-clear-3m-dual-lock-mp3560-fasteners-heavy-duty-reclosable-mini-pack","8","10","details_3_plus|pack_count_signal"
"DK3M127","shopify_ZZ_15061066088816_53436818686320","tape","1"" x 150' Black 3M Dual Lock Fasteners - Reusable Hook Loop, Case of 1","https://packrift.com/products/1-x-150-black-3m-dual-lock-fasteners-reusable-hook-loop-case-of-1","8","10","details_3_plus|pack_count_signal"
"DK3M160","shopify_ZZ_15062257074544_53475248308592","tape","1"" x 150' White Nylon Hook and Loop Tape - High-Performance Bonding","https://packrift.com/products/1-x-150-white-nylon-hook-and-loop-tape-high-performance-bonding","8","10","details_3_plus|pack_count_signal"
"DL1058","shopify_ZZ_15061747106160_53473268695408","labels","2x3"" Fragile Glass Handle With Care Labels - Semi-Gloss Red/White, Roll of 500","https://packrift.com/products/2x3-fragile-glass-handle-with-care-labels-semi-gloss-red-white-roll-of-500","9","10","pack_count_signal"
"DL1066","shopify_ZZ_15061747237232_53473268826480","labels","2x3"" Fragile Glass Handle Care Labels - Semi-Gloss Red/White, 500/Roll","https://packrift.com/products/2x3-fragile-glass-handle-care-labels-semi-gloss-red-white-500-roll","10","10",""
"DL1075","shopify_ZZ_15061740093808_53473255948656","labels","2x3"" Fluorescent Red Fragile Labels, Semi-Gloss - Roll of 500","https://packrift.com/products/2x3-fluorescent-red-fragile-labels-semi-gloss-roll-of-500","9","10","pack_count_signal"
"DL1087","shopify_ZZ_15060968800624_53431018160496","labels","3x5 Fluorescent Red Do Not Bend Labels - Semi-Gloss 500/Roll","https://packrift.com/products/3x5-fluorescent-red-do-not-bend-labels-semi-gloss-500-roll","9","10","details_3_plus"
"DL1088","shopify_ZZ_15060968702320_53431018062192","labels","3x5"" Fluorescent Red Do Not Lay Flat Labels - 500/Roll Semi-Gloss","https://packrift.com/products/3x5-fluorescent-red-do-not-lay-flat-labels-500-roll-semi-gloss","9","10","details_3_plus"
"DL1091","shopify_ZZ_15061096792432_53439499764080","labels","3x5"" Fluorescent Red Bilingual Fragile Labels, Semi-Gloss, Roll of 500","https://packrift.com/products/3x5-fluorescent-red-bilingual-fragile-labels-semi-gloss-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL1096","shopify_ZZ_15060968046960_53431017406832","labels","3x5 Fluorescent Yellow Do Not Double Stack Labels - 500/Roll","https://packrift.com/products/3x5-fluorescent-yellow-do-not-double-stack-labels-500-roll","9","10","details_3_plus"
"DL1101","shopify_ZZ_15062054699376_53474380349808","labels","8x10"" Fluorescent Red ""Do Not Break Down Skid"" Labels - 250/Roll","https://packrift.com/products/8x10-fluorescent-red-do-not-break-down-skid-labels-250-roll","10","10",""
"DL1103","shopify_ZZ_15062054797680_53474380480880","labels","8x10"" Fluorescent Green Do Not Break Labels - Semi-Gloss, Roll of 250","https://packrift.com/products/8x10-fluorescent-green-do-not-break-labels-semi-gloss-roll-of-250","9","10","pack_count_signal"
"DL1110","shopify_ZZ_15060972306800_53431023206768","labels","3x5"" Fluorescent Red Mixed Load Labels, 500/Roll - International Compliance","https://packrift.com/products/3x5-fluorescent-red-mixed-load-labels-500-roll-international-compliance","9","10","details_3_plus"
"DL1112","shopify_ZZ_15060972077424_53431022911856","labels","3x5"" Fluorescent Green Special Handling Labels - 500/Roll","https://packrift.com/products/3x5-fluorescent-green-special-handling-labels-500-roll","9","10","details_3_plus"
"DL1115","shopify_ZZ_15061142569328_53443406659952","labels","3x5"" Fluorescent Yellow Keep Refrigerated Labels - Semi-Gloss, Roll of 500","https://packrift.com/products/3x5-fluorescent-yellow-keep-refrigerated-labels-semi-gloss-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL1122","shopify_ZZ_15062280307056_53475308732784","labels","3x5"" Fluorescent Yellow Export Labels - Semi-Gloss, Roll of 500","https://packrift.com/products/3x5-fluorescent-yellow-export-labels-semi-gloss-roll-of-500","9","10","pack_count_signal"
"DL1133","shopify_ZZ_15062149857648_53474545828208","labels","2x3"" Fluorescent Yellow Pre-Printed Move To Stock Labels - Roll of 500","https://packrift.com/products/2x3-fluorescent-yellow-pre-printed-move-to-stock-labels-roll-of-500","9","10","pack_count_signal"
"DL1149","shopify_ZZ_15062150840688_53474547827056","labels","2x3"" Fluorescent Red Trash Labels, High-Gloss Paper, 500/Roll","https://packrift.com/products/2x3-fluorescent-red-trash-labels-high-gloss-paper-500-roll","10","10",""
"DL1152","shopify_ZZ_15062157885808_53474591965552","labels","1.25"" x 2"" Fluorescent Red Rejected By Labels - 500/Roll","https://packrift.com/products/1-25-x-2-fluorescent-red-rejected-by-labels-500-roll","10","10",""
"DL1159","shopify_ZZ_15062158049648_53474592358768","labels","1.25"" x 2"" Fluorescent Green Production Labels - 500/Roll","https://packrift.com/products/1-25-x-2-fluorescent-green-production-labels-500-roll","10","10",""
"DL1164","shopify_ZZ_15062158803312_53474593931632","labels","3x5"" Fluorescent Green ""Inspected"" Labels - Semi-Gloss - 500/Roll","https://packrift.com/products/3x5-fluorescent-green-inspected-labels-semi-gloss-500-roll","10","10",""
"DL1167","shopify_ZZ_15062158246256_53474592719216","labels","1.25"" x 2"" Fluorescent Yellow Shipping Labels, 500/Roll - High-Visibility Carton Marking","https://packrift.com/products/1-25-x-2-fluorescent-yellow-shipping-labels-500-roll-high-visibility-carton-marking","10","10",""
"DL1168","shopify_ZZ_15062158836080_53474593997168","labels","3x5"" Fluorescent Yellow Semi-Gloss Production Labels - 500/Roll","https://packrift.com/products/3x5-fluorescent-yellow-semi-gloss-production-labels-500-roll","10","10",""
"DL1179","shopify_ZZ_15062158541168_53474593341808","labels","1.25 x 2"" Fluorescent Green ""Accepted By"" Labels - Semi-Gloss, Roll of 500","https://packrift.com/products/1-25-x-2-fluorescent-green-accepted-by-labels-semi-gloss-roll-of-500","9","10","pack_count_signal"
"DL1180","shopify_ZZ_15060970570096_53431020618096","labels","4x4 Packing Slip Inside Labels - Semi-Gloss Red/White, Roll of 500","https://packrift.com/products/4x4-packing-slip-inside-labels-semi-gloss-red-white-roll-of-500","9","10","details_3_plus"
"DL1187","shopify_ZZ_15062279455088_53475306897776","labels","4x6"" Fluorescent Red Fragile Handle With Care Labels - 500/Roll","https://packrift.com/products/4x6-fluorescent-red-fragile-handle-with-care-labels-500-roll","10","10",""
"DL1190","shopify_ZZ_15062279618928_53475307159920","labels","4x6"" Fluorescent Red Fragile Labels, Semi-Gloss Paper, Roll of 500","https://packrift.com/products/4x6-fluorescent-red-fragile-labels-semi-gloss-paper-roll-of-500","9","10","pack_count_signal"
"DL1200","shopify_ZZ_15060975583600_53431027007856","labels","3x5 Semi-Gloss Handle With Care Rush Labels - 500/Roll","https://packrift.com/products/3x5-semi-gloss-handle-with-care-rush-labels-500-roll","9","10","details_3_plus"
"DL1201","shopify_ZZ_15062279192944_53475306471792","labels","3x5"" Fluorescent Red Glass Fragile Labels - 500/Roll Semi-Gloss","https://packrift.com/products/3x5-fluorescent-red-glass-fragile-labels-500-roll-semi-gloss","10","10",""
"DL1209","shopify_ZZ_15060969619824_53431019569520","labels","2x3"" Fluorescent Yellow Instructions Enclosed Labels - Semi-Gloss, Roll of 500","https://packrift.com/products/2x3-fluorescent-yellow-instructions-enclosed-labels-semi-gloss-roll-of-500","9","10","details_3_plus"
"DL1218","shopify_ZZ_15062172795248_53474689974640","labels","3x5"" Fluorescent Yellow Signature Required Labels - 500/Roll Semi-Gloss","https://packrift.com/products/3x5-fluorescent-yellow-signature-required-labels-500-roll-semi-gloss","10","10",""
"DL1219","shopify_ZZ_15062172565872_53474686894448","labels","3x5"" Fluorescent Red Inspect For Damage Labels - 500/Roll Semi-Gloss","https://packrift.com/products/3x5-fluorescent-red-inspect-for-damage-labels-500-roll-semi-gloss","10","10",""
"DL1231","shopify_ZZ_15062055223664_53474381169008","labels","8x10"" Attention Carrier Labels - Semi-Gloss Red/White Pallet Protection, Roll of 250","https://packrift.com/products/8x10-attention-carrier-labels-semi-gloss-red-white-pallet-protection-roll-of-250","9","10","pack_count_signal"
"DL1235","shopify_ZZ_15061103378800_53439995773296","labels","1"" Fluorescent Circle Labels - 5000 Pack, 5 Colors, Paper Inventory","https://packrift.com/products/1-fluorescent-circle-labels-5000-pack-5-colors-paper-inventory","10","10",""
"DL1239","shopify_ZZ_15061678162288_53473012875632","labels","2"" Circle Paper Month Labels - 12-Roll Inventory Pack","https://packrift.com/products/2-circle-paper-month-labels-12-roll-inventory-pack","10","10",""
"DL1241","shopify_ZZ_15061173404016_53444758241648","labels","1"" x 1.5"" Consecutive Numbered Labels - 500/Roll Black Paper","https://packrift.com/products/1-x-1-5-consecutive-numbered-labels-500-roll-black-paper","9","10","details_3_plus"
"DL1242","shopify_ZZ_15061173535088_53444758372720","labels","1"" x 1.5"" Consecutive Numbered Labels - 500/Roll Black on White","https://packrift.com/products/1-x-1-5-consecutive-numbered-labels-500-roll-black-on-white","9","10","details_3_plus"
"DL1260","shopify_ZZ_15062154445168_53474555036016","labels","2"" Circle Fluorescent Green ""OK to Ship"" Labels - 500/Roll Paper","https://packrift.com/products/2-circle-fluorescent-green-ok-to-ship-labels-500-roll-paper","9","10","dimension_signal"
"DL1261","shopify_ZZ_15062154477936_53474555101552","labels","2"" Circle Blue ""OK To Ship"" Pre-Printed Labels, Roll of 500","https://packrift.com/products/2-circle-blue-ok-to-ship-pre-printed-labels-roll-of-500","7","10","highlights_2_plus|dimension_signal|pack_count_signal"
"DL1267","shopify_ZZ_15062154674544_53474555756912","labels","2"" Fluorescent Yellow Circle Inventory Labels - 500/Roll Box Count","https://packrift.com/products/2-fluorescent-yellow-circle-inventory-labels-500-roll-box-count","9","10","dimension_signal"
"DL1274","shopify_ZZ_15062155460976_53474578989424","labels","2"" Fluorescent Orange Circle Labels, High Gloss Paper, Roll of 500","https://packrift.com/products/2-fluorescent-orange-circle-labels-high-gloss-paper-roll-of-500","7","10","highlights_2_plus|dimension_signal|pack_count_signal"
"DL1280","shopify_ZZ_15062150906224_53474548023664","labels","1.5"" x 4"" Fluorescent Yellow Arrow Labels - 500/Roll High Gloss Paper","https://packrift.com/products/1-5-x-4-fluorescent-yellow-arrow-labels-500-roll-high-gloss-paper","10","10",""
"DL1286","shopify_ZZ_15062231318896_53475175203184","labels","4x4"" DOT Hazmat Labels - Semi-Gloss Coated Paper, 500/Roll","https://packrift.com/products/4x4-dot-hazmat-labels-semi-gloss-coated-paper-500-roll","10","10",""
"DL1287","shopify_ZZ_15062230925680_53475172811120","labels","2x2"" GHS Hazard Labels - Semi-Gloss Fire Health Reactivity, 500/Roll","https://packrift.com/products/2x2-ghs-hazard-labels-semi-gloss-fire-health-reactivity-500-roll","10","10",""
"DL1288","shopify_ZZ_15062231351664_53475175268720","labels","4x4"" DOT Hazard Diamond Labels - Semi-Gloss Paper, 500/Roll","https://packrift.com/products/4x4-dot-hazard-diamond-labels-semi-gloss-paper-500-roll","10","10",""
"DL1296","shopify_ZZ_15062231581040_53475175694704","labels","4.25x4.25"" Y Regulated Labels Semi-Gloss - DOT/IMDG Compliant, 500/Roll","https://packrift.com/products/4-25x4-25-y-regulated-labels-semi-gloss-dot-imdg-compliant-500-roll","10","10",""
"DL1298","shopify_ZZ_15062231712112_53475175891312","labels","6x6"" Semi-Gloss Coated Empty Labels - DOT/Hazmat Compliance, 500/Roll","https://packrift.com/products/6x6-semi-gloss-coated-empty-labels-dot-hazmat-compliance-500-roll","10","10",""
"DL1302","shopify_ZZ_15062410822000_53475920740720","labels","6x6"" Non-Hazardous Waste Labels - Green/White, 500/Roll","https://packrift.com/products/6x6-non-hazardous-waste-labels-green-white-500-roll","10","10",""
"DL1308","shopify_ZZ_15061664858480_53472967229808","labels","2x3"" Delicate Instruments Labels - Semi-Gloss Fragile Stickers, Roll of 500","https://packrift.com/products/2x3-delicate-instruments-labels-semi-gloss-fragile-stickers-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL1310","shopify_ZZ_15061673443696_53473000259952","labels","3"" Green Recycle Circle Labels, High Gloss Paper - Roll of 500","https://packrift.com/products/3-green-recycle-circle-labels-high-gloss-paper-roll-of-500","8","10","highlights_2_plus|pack_count_signal"
"DL1314","shopify_ZZ_15060967096688_53431014195568","labels","2x3"" Don't Drop Don't Crush Electronic Material Labels - 500/Roll Semi-Gloss","https://packrift.com/products/2x3-dont-drop-dont-crush-electronic-material-labels-500-roll-semi-gloss","9","10","details_3_plus"
"DL1316","shopify_ZZ_15061743370608_53473262010736","labels","2x2"" Fragile Labels Semi-Gloss Red/White - Roll of 500","https://packrift.com/products/2x2-fragile-labels-semi-gloss-red-white-roll-of-500","9","10","pack_count_signal"
"DL1317","shopify_ZZ_15062053945712_53474379399536","labels","4x6"" Fluorescent Red Do Not Double Stack Labels - 500/Roll","https://packrift.com/products/4x6-fluorescent-red-do-not-double-stack-labels-500-roll","10","10",""
"DL1319","shopify_ZZ_15061096890736_53439516115312","labels","3x5"" Fluorescent Green Bilingual Shipping Labels - 500/Roll Semi-Gloss","https://packrift.com/products/3x5-fluorescent-green-bilingual-shipping-labels-500-roll-semi-gloss","9","10","details_3_plus"
"DL1323","shopify_ZZ_15060970537328_53431020585328","labels","3x5 Fluorescent Yellow ""Additional Parts Inside"" Labels - 500/Roll","https://packrift.com/products/3x5-fluorescent-yellow-additional-parts-inside-labels-500-roll","9","10","details_3_plus"
"DL1336","shopify_ZZ_15060975452528_53431026876784","labels","2x3"" Fluorescent Green Rush Medication Labels - 500/Roll Semi-Gloss","https://packrift.com/products/2x3-fluorescent-green-rush-medication-labels-500-roll-semi-gloss","9","10","details_3_plus"
"DL1338","shopify_ZZ_15060975681904_53431027106160","labels","4x4"" Fluorescent Green Rush Medication Labels, 500/Roll - International Compliance","https://packrift.com/products/4x4-fluorescent-green-rush-medication-labels-500-roll-international-compliance","9","10","details_3_plus"
"DL1339","shopify_ZZ_15062022160752_53474339520880","labels","3"" Circle Dark Blue Number Labels Paper - 500/Roll Inventory Identification","https://packrift.com/products/3-circle-dark-blue-number-labels-paper-500-roll-inventory-identification","9","10","dimension_signal"
"DL1341","shopify_ZZ_15062022324592_53474339684720","labels","3"" Fluorescent Green Circle Number Labels - High-Gloss Paper, 500/Roll","https://packrift.com/products/3-fluorescent-green-circle-number-labels-high-gloss-paper-500-roll","9","10","dimension_signal"
"DL1345","shopify_ZZ_15062022914416_53474340241776","labels","3"" Fluorescent Yellow Circle Number Labels, 500/Roll - High-Visibility Inventory","https://packrift.com/products/3-fluorescent-yellow-circle-number-labels-500-roll-high-visibility-inventory","9","10","dimension_signal"
"DL1350","shopify_ZZ_15061665186160_53472967590256","labels","3x5"" Delicate Instruments Labels Semi-Gloss Red/White - Roll of 500","https://packrift.com/products/3x5-delicate-instruments-labels-semi-gloss-red-white-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL1367","shopify_ZZ_15060975157616_53431026581872","labels","1.25x2 Fluorescent Red Rush Labels - Semi-Gloss Paper, 500/Roll","https://packrift.com/products/1-25x2-fluorescent-red-rush-labels-semi-gloss-paper-500-roll","9","10","details_3_plus"
"DL1370","shopify_ZZ_15060976304496_53431027859824","labels","3x5"" Top Load Only Labels Semi-Gloss Red/White 500/Roll","https://packrift.com/products/3x5-top-load-only-labels-semi-gloss-red-white-500-roll","9","10","details_3_plus"
"DL1374","shopify_ZZ_15061075329392_53437408215408","labels","3x6 DOT Overpack Labels Semi-Gloss Red/White - 500/Roll","https://packrift.com/products/3x6-dot-overpack-labels-semi-gloss-red-white-500-roll","9","10","details_3_plus"
"DL1376","shopify_ZZ_15061075394928_53437424566640","labels","4x4"" Rush AOG Aircraft On Ground Labels - Semi-Gloss Paper, Roll of 500","https://packrift.com/products/4x4-rush-aog-aircraft-on-ground-labels-semi-gloss-paper-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL1380","shopify_ZZ_15060967915888_53431017275760","labels","3x5 Don't Crush Labels, Semi-Gloss Red/White, Roll of 500 - International Compliance","https://packrift.com/products/3x5-dont-crush-labels-semi-gloss-red-white-roll-of-500-international-compliance","9","10","details_3_plus"
"DL1384K","shopify_ZZ_15061116846448_53441136394608","labels","4x6 Kraft Block Out Labels - Hide Markings, 500/Roll","https://packrift.com/products/4x6-kraft-block-out-labels-hide-markings-500-roll","9","10","details_3_plus"
"DL1388FR","shopify_ZZ_15062233022832_53475188212080","labels","3/4"" Fluorescent Red Removable Circle Labels - 500/Roll","https://packrift.com/products/3-4-fluorescent-red-removable-circle-labels-500-roll","9","10","dimension_signal"
"DL1388FY","shopify_ZZ_15062232924528_53475188015472","labels","3/4"" Fluorescent Yellow Removable Labels - 500/Roll Paper Circles","https://packrift.com/products/3-4-fluorescent-yellow-removable-labels-500-roll-paper-circles","9","10","dimension_signal"
"DL1388WH","shopify_ZZ_15062232334704_53475177038192","labels","3/4"" White Removable Circle Labels - Paper Adhesive Inventory Stickers, Roll of 500","https://packrift.com/products/3-4-white-removable-circle-labels-paper-adhesive-inventory-stickers-roll-of-500","7","10","highlights_2_plus|dimension_signal|pack_count_signal"
"DL1389FY","shopify_ZZ_15062233317744_53475188736368","labels","1"" Fluorescent Yellow Removable Circle Labels, 500/Roll - Easy-to-Write Inventory Coding","https://packrift.com/products/1-fluorescent-yellow-removable-circle-labels-500-roll-easy-to-write-inventory-coding","9","10","dimension_signal"
"DL1390FY","shopify_ZZ_15062233776496_53475189653872","labels","2"" Fluorescent Yellow Removable Circle Labels, Paper, 500/Roll","https://packrift.com/products/2-fluorescent-yellow-removable-circle-labels-paper-500-roll","9","10","dimension_signal"
"DL1395","shopify_ZZ_15061075558768_53437440983408","labels","4 3/8 x 4 3/4"" Cargo Aircraft Only Labels - DOT Compliance, 500/Roll","https://packrift.com/products/4-3-8-x-4-3-4-cargo-aircraft-only-labels-dot-compliance-500-roll","9","10","details_3_plus"
"DL1410","shopify_ZZ_15061090861424_53438873567600","labels","3x4"" Fluorescent Green Up Arrow Labels - Semi-Gloss Paper, Roll of 500","https://packrift.com/products/3x4-fluorescent-green-up-arrow-labels-semi-gloss-paper-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL1460","shopify_ZZ_15061665218928_53472967623024","labels","3x5"" Delicate Instruments Shipping Labels - Semi-Gloss, 500/Roll","https://packrift.com/products/3x5-delicate-instruments-shipping-labels-semi-gloss-500-roll","9","10","details_3_plus"
"DL1480","shopify_ZZ_15061091352944_53438922817904","labels","4x6 Red/White Arrow Labels Semi-Gloss - 500/Roll Directional Shipping","https://packrift.com/products/4x6-red-white-arrow-labels-semi-gloss-500-roll-directional-shipping","9","10","details_3_plus"
"DL1491CL","shopify_ZZ_15062233416048_53475188932976","labels","1.5"" Clear Removable Circle Labels - Paper, 500/Roll","https://packrift.com/products/1-5-clear-removable-circle-labels-paper-500-roll","9","10","dimension_signal"
"DL1500","shopify_ZZ_15061090959728_53438889918832","labels","3x4.25"" Up Arrow Shipping Labels - Semi-Gloss Paper, 500/Roll","https://packrift.com/products/3x4-25-up-arrow-shipping-labels-semi-gloss-paper-500-roll","9","10","details_3_plus"
"DL1580","shopify_ZZ_15061748187504_53473276920176","labels","4x6 Fragile Liquid Labels Semi-Gloss Coated Paper 500/Roll","https://packrift.com/products/4x6-fragile-liquid-labels-semi-gloss-coated-paper-500-roll","10","10",""
"DL1610","shopify_ZZ_15062279782768_53475307618672","labels","2x3"" Fluorescent Yellow Caution Heavy Labels - 500/Roll High Gloss","https://packrift.com/products/2x3-fluorescent-yellow-caution-heavy-labels-500-roll-high-gloss","10","10",""
"DL1621","shopify_ZZ_15060971782512_53431022616944","labels","2x3"" Fluorescent Red Mixed Merchandise Labels - 500/Roll High Gloss Paper","https://packrift.com/products/2x3-fluorescent-red-mixed-merchandise-labels-500-roll-high-gloss-paper","9","10","details_3_plus"
"DL1623","shopify_ZZ_15060971848048_53431022682480","labels","2x3"" Fluorescent Yellow Mixed Parts Labels, 500/Roll - International Compliance","https://packrift.com/products/2x3-fluorescent-yellow-mixed-parts-labels-500-roll-international-compliance","9","10","details_3_plus"
"DL1625","shopify_ZZ_15060969685360_53431019635056","labels","2x3"" Fluorescent Green Small Parts Enclosed Labels - 500/Roll Paper","https://packrift.com/products/2x3-fluorescent-green-small-parts-enclosed-labels-500-roll-paper","9","10","details_3_plus"
"DL1634","shopify_ZZ_15060977484144_53431029498224","labels","8x10 Fluorescent Red Top Load Only Labels, 250/Roll - International Compliance","https://packrift.com/products/8x10-fluorescent-red-top-load-only-labels-250-roll-international-compliance","9","10","details_3_plus"
"DL1690","shopify_ZZ_15060975386992_53431026811248","labels","2x3"" Fluorescent Red Rush Labels Semi-Gloss 500/Roll International","https://packrift.com/products/2x3-fluorescent-red-rush-labels-semi-gloss-500-roll-international","9","10","details_3_plus"
"DL2152","shopify_ZZ_15061775483248_53473326596464","labels","3x4"" Keep Dry Fragile Labels - International Compliance, 500/Roll","https://packrift.com/products/3x4-keep-dry-fragile-labels-international-compliance-500-roll","10","10",""
"DL2341","shopify_ZZ_15060968407408_53431017767280","labels","3x5"" Fluorescent Yellow ""Do Not Drop"" Labels - Semi-Gloss, Roll of 500","https://packrift.com/products/3x5-fluorescent-yellow-do-not-drop-labels-semi-gloss-roll-of-500","9","10","details_3_plus"
"DL2441","shopify_ZZ_15062278963568_53475305947504","labels","3x5 Fluorescent Yellow Fragile Electronic Equipment Labels - 500/Roll","https://packrift.com/products/3x5-fluorescent-yellow-fragile-electronic-equipment-labels-500-roll","10","10",""
"DL2461","shopify_ZZ_15060968538480_53431017898352","labels","3x5"" Fluorescent Red Magnetic Media Do Not X-Ray Labels - 500/Roll","https://packrift.com/products/3x5-fluorescent-red-magnetic-media-do-not-x-ray-labels-500-roll","9","10","details_3_plus"
"DL2661","shopify_ZZ_15060977451376_53431029465456","labels","3x5 Fluorescent Red Top Load Labels - International Compliance, 500/Roll","https://packrift.com/products/3x5-fluorescent-red-top-load-labels-international-compliance-500-roll","9","10","details_3_plus"
"DL2811","shopify_ZZ_15062173843824_53474698297712","labels","3x5"" Fluorescent Green ""Sign Here"" Labels - Semi-Gloss, Roll of 500","https://packrift.com/products/3x5-fluorescent-green-sign-here-labels-semi-gloss-roll-of-500","9","10","pack_count_signal"
"DL3031","shopify_ZZ_15061096628592_53439483347312","labels","3x5"" Fluorescent Red Bilingual No Romper Labels - 500/Roll","https://packrift.com/products/3x5-fluorescent-red-bilingual-no-romper-labels-500-roll","9","10","details_3_plus"
"DL3111","shopify_ZZ_15062040248688_53474360557936","labels","3"" x 10"" Fluorescent Red Pallet Corner Labels - 500/Roll","https://packrift.com/products/3-x-10-fluorescent-red-pallet-corner-labels-500-roll","10","10",""
"DL3173","shopify_ZZ_15062052929904_53474377564528","labels","2"" x 5"" Fluorescent Green Pallet Labels - Do Not Remove - 500/Roll","https://packrift.com/products/2-x-5-fluorescent-green-pallet-labels-do-not-remove-500-roll","10","10",""
"DL3193","shopify_ZZ_15060975616368_53431027040624","labels","4x4"" Hot Rush Labels Semi-Gloss Red/White - Roll of 500","https://packrift.com/products/4x4-hot-rush-labels-semi-gloss-red-white-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL3571","shopify_ZZ_15061739536752_53473252999536","labels","2x3"" Fluorescent Red COD Shipping Labels - 500/Roll Semi-Gloss","https://packrift.com/products/2x3-fluorescent-red-cod-shipping-labels-500-roll-semi-gloss","10","10",""
"DL3581","shopify_ZZ_15061739569520_53473253032304","labels","2x3"" Fluorescent Red ""Do Not Bend"" Labels - Semi-Gloss Paper, Roll of 500","https://packrift.com/products/2x3-fluorescent-red-do-not-bend-labels-semi-gloss-paper-roll-of-500","9","10","pack_count_signal"
"DL4144","shopify_ZZ_15062069281136_53474400436592","labels","1"" x 1"" Corrosion Pictogram Labels - DOT Compliance, 500/Roll","https://packrift.com/products/1-x-1-corrosion-pictogram-labels-dot-compliance-500-roll","10","10",""
"DL4243","shopify_ZZ_15062069772656_53474401681776","labels","2"" x 2"" Gas Cylinder Pictogram Labels - D.O.T. Compliant, 500/Roll","https://packrift.com/products/2-x-2-gas-cylinder-pictogram-labels-d-o-t-compliant-500-roll","10","10",""
"DL5031","shopify_ZZ_15061662794096_53472948126064","labels","4x4"" Explosive 1.4C D.O.T. Hazard Labels - Semi-Gloss Paper, Roll of 500","https://packrift.com/products/4x4-explosive-1-4c-d-o-t-hazard-labels-semi-gloss-paper-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL5080","shopify_ZZ_15061662925168_53472948453744","labels","4x4"" DOT Oxygen-2 Hazard Labels, Semi-Gloss, Roll of 500","https://packrift.com/products/4x4-dot-oxygen-2-hazard-labels-semi-gloss-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL5090","shopify_ZZ_15061662630256_53472947962224","labels","4x4"" Class 1.4 Explosive DOT Hazard Labels - 500/Roll Semi-Gloss","https://packrift.com/products/4x4-class-1-4-explosive-dot-hazard-labels-500-roll-semi-gloss","9","10","details_3_plus"
"DL5100","shopify_ZZ_15061662990704_53472948584816","labels","4x4"" Non-Flammable Gas DOT Hazard Labels, Semi-Gloss, 500/Roll","https://packrift.com/products/4x4-non-flammable-gas-dot-hazard-labels-semi-gloss-500-roll","9","10","details_3_plus"
"DL5120","shopify_ZZ_15061663056240_53472948650352","labels","4x4"" Flammable Liquids Class 3 D.O.T. Hazard Labels - 500/Roll","https://packrift.com/products/4x4-flammable-liquids-class-3-d-o-t-hazard-labels-500-roll","9","10","details_3_plus"
"DL5140","shopify_ZZ_15061663121776_53472948715888","labels","4x4"" Spontaneously Combustible DOT Hazard Labels - Semi-Gloss, Roll of 500","https://packrift.com/products/4x4-spontaneously-combustible-dot-hazard-labels-semi-gloss-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL5154","shopify_ZZ_15061774958960_53473326072176","labels","2x3"" This End Up Labels - Red/White Semi-Gloss, Roll of 500","https://packrift.com/products/2x3-this-end-up-labels-red-white-semi-gloss-roll-of-500","9","10","pack_count_signal"
"DL5181","shopify_ZZ_15061663449456_53472957006192","labels","4x4"" D.O.T. Toxic Hazard Labels - Semi-Gloss Paper, Roll of 500","https://packrift.com/products/4x4-d-o-t-toxic-hazard-labels-semi-gloss-paper-roll-of-500","8","10","details_3_plus|pack_count_signal"
"DL518P2","shopify_ZZ_15062149235056_53474532983152","labels","4x4 3/4"" ENV HAZ SUB Liquid D.O.T Labels - Semi-Gloss, Roll of 500","https://packrift.com/products/4x4-3-4-env-haz-sub-liquid-d-o-t-labels-semi-gloss-roll-of-500","9","10","pack_count_signal"
"DL519P2","shopify_ZZ_15062149726576_53474545467760","labels","4x4.75"" Lithium Ion Battery D.O.T Labels - Semi-Gloss Paper, Roll of 500","https://packrift.com/products/4x4-75-lithium-ion-battery-d-o-t-labels-semi-gloss-paper-roll-of-500","9","10","pack_count_signal"
